-6.0,154.97792708621972
-5.8,22.87940452983345
-5.6,4.961515416173883
-5.3999999999999995,1.311822643967574
-5.199999999999999,1.4984148299863262
-4.999999999999999,3.686854603740281
-4.799999999999999,NaN
-4.599999999999999,-6.186258122364087
-4.399999999999999,-0.733025473368031
-4.199999999999998,0.934143749048527
-3.9999999999999982,0.9155008414579215
-3.799999999999998,-2.8834265668059027
-3.599999999999998,-23.327723299828723
-3.3999999999999977,-180.77492105878846
-3.1999999999999975,NaN
-2.9999999999999973,1272.6205030110084
-2.799999999999997,74.36453544792057
-2.599999999999997,11.402411996984831
-2.399999999999997,1.678496621289096
-2.1999999999999966,-0.44349547726546307
-1.9999999999999967,-0.08579789217534561
-1.7999999999999967,1.6540607575882025
-1.5999999999999968,NaN
-1.3999999999999968,-7.213933565561458
-1.1999999999999968,-2.287650857061669
-0.9999999999999969,-0.5882715009819198
-0.7999999999999969,-1.0809705312923217
-0.599999999999997,-7.587040211236786
-0.39999999999999697,-47.34603344482309
-0.19999999999999696,-447.46370476054733
3.0531133177191805E-15,-14.81809755358099
0.20000000000000306,-5.316872427983497
0.4000000000000031,-2.9769585253456006
0.6000000000000031,-1.7365591397849296
0.8000000000000032,-0.7718040621266293
1.000000000000003,NaN
1.200000000000003,0.6314760508308984
1.400000000000003,1.1577060931899714
1.600000000000003,1.6029776674938025
1.800000000000003,1.9846390168970869
2.000000000000003,2.315412186379933
2.2000000000000033,2.604838709677424
2.4000000000000035,2.860215053763445
2.6000000000000036,3.0872162485065755
2.800000000000004,3.290322580645165
3.000000000000004,3.4731182795698965
3.200000000000004,3.6385048643113196
3.4000000000000044,4.164610649281408
3.6000000000000045,4.34422860119019
3.8000000000000047,4.511569925660432
4.000000000000004,4.667870967741939
4.200000000000005,4.81420248856783
4.400000000000005,4.951497726418941
4.600000000000005,5.080574626163832
4.800000000000005,5.202153682597672
5.000000000000005,5.316872427983542
5.2000000000000055,5.42529731321757
5.400000000000006,5.527933537746417
5.600000000000006,5.625233246193586
5.800000000000006,5.717602410983371
6.000000000000006,5.805406648066295
6.200000000000006,5.888976159220421
6.400000000000007,5.968609954000753
6.600000000000007,6.0445794735849265
6.800000000000007,6.117131714976939
7.000000000000007,6.186491935483874
7.200000000000007,6.252866002782578
7.4000000000000075,6.6731259321141
7.600000000000008,6.7472283697338415
7.800000000000008,6.818626492712111
8.000000000000007,6.887466050156633
8.200000000000006,6.953882408269779
8.400000000000006,7.018001474747482
8.600000000000005,7.079940523523755
8.800000000000004,7.139808932610634
9.000000000000004,7.197708845878138
9.200000000000003,7.253735768040682
9.400000000000002,7.307979100802314
9.600000000000001,7.360522627012671
9.8,7.411444948759955
10.0,7.460819884544687
